Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscVal,SaleCondition,Age,Re_Age,TotalFullBath,TotalHalfBath,SeasonSold,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,LogSalePrice
83,RL,78.0,10206,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,VinylSd,TA,PConc,Gd,TA,No,1563,Ex,Y,1563,Gd,6,Typ,Gd,Attchd,3,Y,144,99,0,0,None,0,Normal,1,1,2,0,Fall,0,0,0,0,0,0,0,0,12.409013489526863
84,RL,80.0,8892,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1065,Gd,Y,1065,TA,6,Typ,None,Detchd,2,Y,74,0,0,0,None,0,Normal,47,47,1,1,Summer,0,0,0,0,0,0,0,0,11.747997587149712
85,RL,10237.0,8530,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,HdBoard,TA,PConc,Gd,TA,No,384,Gd,Y,1474,TA,7,Typ,TA,BuiltIn,2,Y,120,72,0,0,None,700,Normal,14,13,2,1,Spring,0,0,0,0,0,0,0,0,12.034691028774553
86,RL,121.0,16059,Pave,Reg,Lvl,Corner,Gtl,NoRidge,1Fam,2Story,8,HdBoard,Gd,CBlock,Gd,TA,No,1288,Ex,Y,2417,Gd,9,Typ,TA,Attchd,2,Y,127,82,0,0,None,0,Normal,15,14,2,1,Spring,0,0,0,0,0,0,0,0,12.468436909997665
87,RL,122.0,11911,Pave,IR2,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,VinylSd,Gd,PConc,Gd,TA,Av,684,Ex,Y,1560,Gd,6,Typ,Gd,BuiltIn,2,Y,100,38,0,0,None,0,Normal,4,4,2,1,Spring,0,0,0,0,0,0,0,0,12.066810578196666
88,FV,40.0,3951,Pave,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,2Story,6,VinylSd,Gd,PConc,Gd,TA,Av,612,Ex,Y,1224,Gd,4,Typ,None,Detchd,2,Y,0,234,0,0,None,0,Partial,0,0,2,1,Summer,0,0,0,0,0,0,0,0,12.010665849187564
89,C (all),105.0,8470,Pave,IR1,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,3,Plywood,Fa,CBlock,TA,Fa,No,1013,TA,N,1526,Fa,6,Typ,None,None,0,N,0,0,0,0,MnPrv,0,Abnorml,94,27,1,0,Fall,0,1,0,0,0,0,0,0,11.350406535472453
90,RL,60.0,8070,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,4,VinylSd,TA,PConc,Gd,TA,No,990,Ex,Y,990,TA,5,Typ,None,None,0,Y,0,0,0,0,None,0,Normal,13,12,2,0,Summer,0,0,0,0,0,0,0,0,11.724805824005728
91,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,BrkFace,TA,Slab,None,None,None,0,TA,Y,1040,TA,4,Typ,None,Detchd,2,Y,0,29,0,0,None,0,Normal,56,56,1,0,Summer,0,0,0,0,0,0,0,0,11.607326140391713
92,RL,85.0,8500,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,No,1235,TA,Y,1235,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,GdWo,0,Abnorml,45,45,1,0,Winter,0,0,0,0,0,0,0,0,11.498826540590727
93,RL,80.0,13360,Pave,IR1,HLS,Inside,Gtl,Crawfor,1Fam,1Story,5,Wd Sdng,TA,BrkTil,Gd,TA,No,876,Ex,Y,964,TA,5,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,88,3,2,0,Summer,0,0,0,0,0,0,0,0,12.004568269319446
94,C (all),60.0,7200,Pave,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,2.5Unf,6,MetalSd,TA,BrkTil,TA,Fa,Mn,1214,Ex,N,2291,TA,9,Typ,Gd,Detchd,2,Y,0,0,99,0,None,0,Normal,97,9,2,1,Fall,0,0,0,0,0,0,0,0,11.804848531679264
95,RL,69.0,9337,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,No,824,Ex,Y,1786,Gd,7,Typ,None,Attchd,2,Y,0,162,0,0,None,0,Normal,10,10,3,1,Spring,0,0,0,0,0,0,0,0,12.229545001715316
96,RL,10237.0,9765,Pave,IR2,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,VinylSd,Ex,PConc,Gd,Gd,No,680,Gd,Y,1470,TA,6,Typ,TA,BuiltIn,2,Y,232,63,0,0,None,480,Normal,16,16,2,1,Spring,0,0,0,0,0,0,0,0,12.128111104060462
97,RL,78.0,10264,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,Av,1588,Ex,Y,1588,Gd,6,Typ,None,Attchd,2,Y,158,29,0,0,None,0,Normal,7,7,2,0,Summer,0,0,0,0,0,0,0,0,12.273731294003989
98,RL,73.0,10921,Pave,Reg,HLS,Inside,Gtl,Edwards,1Fam,1Story,4,HdBoard,TA,CBlock,TA,TA,No,960,TA,Y,960,TA,6,Typ,None,Attchd,1,N,120,0,0,0,None,0,Normal,42,42,2,0,Spring,0,0,0,0,0,0,0,0,11.458997122944673
99,RL,85.0,10625,Pave,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,Wd Sdng,TA,BrkTil,TA,TA,No,458,Fa,N,835,TA,5,Typ,None,Basment,1,Y,0,0,0,0,None,400,Abnorml,90,60,1,0,Spring,0,0,0,0,0,0,0,0,11.326595886778735
100,RL,77.0,9320,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,Plywood,TA,CBlock,TA,TA,No,950,Fa,Y,1225,TA,6,Typ,None,None,0,Y,352,0,0,0,None,400,Normal,51,51,2,1,Winter,0,0,0,0,0,0,0,0,11.76718001130949
101,RL,10625.0,10603,Pave,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,Plywood,TA,PConc,TA,TA,Mn,1610,Gd,Y,1610,Gd,6,Typ,TA,Attchd,2,Y,168,68,0,0,None,0,Normal,33,9,3,0,Winter,0,0,0,0,0,0,0,0,12.230765258120545
102,RL,77.0,9206,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,HdBoard,Gd,CBlock,Gd,TA,No,741,TA,Y,1732,Gd,7,Typ,TA,Attchd,2,Y,192,46,0,0,None,0,Normal,25,25,2,1,Summer,0,0,0,0,0,0,0,0,12.089538829274222
103,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Duplex,1Story,5,HdBoard,TA,Slab,None,None,None,0,TA,Y,1535,TA,8,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Alloca,30,30,2,0,Summer,0,0,0,0,0,0,0,0,11.686576205316552
104,RL,94.0,10402,Pave,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,7,VinylSd,TA,PConc,Gd,TA,No,1226,Ex,Y,1226,Gd,6,Typ,None,Attchd,3,Y,0,36,0,0,None,0,Normal,1,1,2,0,Spring,0,0,0,0,0,0,0,0,12.200557464842063
105,RM,8366.5,7758,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,7,Stucco,TA,PConc,TA,TA,No,1040,Ex,Y,1818,TA,7,Typ,TA,Detchd,1,Y,0,0,184,0,None,0,Normal,76,57,1,1,Summer,0,0,0,0,0,0,0,0,12.040608205802641
106,FV,75.0,9375,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,VinylSd,Gd,PConc,Ex,TA,No,1053,Ex,Y,1992,Gd,9,Typ,Gd,Attchd,2,Y,140,45,0,0,None,0,Normal,5,4,2,1,Summer,0,0,0,0,0,0,0,0,12.429216196844383
107,RM,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,VinylSd,TA,BrkTil,Fa,TA,No,641,Gd,Y,1047,TA,6,Typ,None,Detchd,1,N,0,0,0,0,None,450,Normal,122,12,1,0,Summer,0,0,0,0,0,0,0,0,11.512925464970229
108,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,VinylSd,TA,CBlock,TA,TA,No,789,Ex,Y,789,TA,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Partial,60,58,1,0,Spring,0,0,0,0,0,0,0,0,11.652687407345388
109,RM,85.0,8500,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,CemntBd,TA,CBlock,TA,TA,No,793,TA,N,1517,Fa,7,Typ,None,None,0,N,0,0,0,0,None,0,Normal,88,2,2,0,Summer,1,0,0,0,0,0,0,0,11.652687407345388
110,RL,105.0,11751,Pave,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,Plywood,TA,CBlock,Gd,TA,No,1844,Ex,Y,1844,TA,7,Typ,TA,Attchd,2,Y,0,122,0,0,MnPrv,0,Normal,33,33,2,0,Winter,0,0,0,0,0,0,0,0,12.154779351142624
111,RL,75.0,9525,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,6,Wd Sdng,TA,CBlock,TA,Fa,No,994,Gd,Y,1855,TA,7,Typ,None,Attchd,1,Y,182,0,0,0,None,0,Normal,52,34,2,0,Fall,0,0,0,0,0,0,0,0,11.82700601127654
112,RL,10237.0,7750,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,VinylSd,TA,PConc,Gd,TA,No,384,Ex,Y,1430,TA,7,Typ,TA,BuiltIn,2,Y,180,0,0,0,None,0,Normal,10,10,2,1,Spring,0,0,0,0,0,0,0,0,12.100712129872347
113,RL,77.0,9965,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Ex,TA,Av,1264,Ex,Y,2696,Ex,10,Typ,Gd,BuiltIn,3,Y,120,184,168,0,None,0,Partial,0,0,3,1,Fall,0,0,0,0,0,0,0,0,12.858319703517948
114,RL,10594.0,21000,Pave,Reg,Bnk,Corner,Gtl,Crawfor,1Fam,1Story,6,Wd Sdng,TA,CBlock,Gd,TA,Mn,1809,TA,Y,2259,Gd,7,Typ,Gd,Basment,2,Y,166,120,0,0,MnPrv,0,Abnorml,54,54,3,0,Fall,0,0,0,0,0,0,0,0,12.287652632522597
115,RL,61.0,7259,Pave,IR1,Lvl,Inside,Mod,Crawfor,1Fam,2Story,6,Wd Sdng,TA,CBlock,TA,TA,No,1028,Ex,Y,2320,Gd,9,Typ,TA,Detchd,1,Y,224,0,0,0,MnPrv,0,Normal,62,5,3,1,Summer,0,0,0,0,0,0,0,0,12.46651198158808
116,FV,34.0,3230,Pave,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,2Story,6,MetalSd,TA,PConc,Gd,TA,No,729,Gd,Y,1458,TA,5,Typ,Fa,Detchd,2,Y,0,32,0,0,None,0,Normal,8,8,2,1,Summer,0,0,0,0,0,0,0,0,12.078239274020289
117,RL,8873.0,11616,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Wd Sdng,TA,CBlock,TA,TA,No,1092,TA,Y,1092,TA,6,Typ,Po,Attchd,1,Y,0,20,0,0,None,0,Normal,47,47,1,1,Fall,0,0,0,0,0,0,0,0,11.842229212112828
118,RL,74.0,8536,Pave,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,VinylSd,TA,PConc,Gd,TA,No,1125,Gd,Y,1125,TA,5,Typ,None,Attchd,2,Y,80,64,0,0,None,0,Partial,1,0,1,1,Spring,0,0,0,0,0,0,0,0,11.951180395901384
119,RL,90.0,12376,Pave,Reg,Lvl,Corner,Gtl,SawyerW,1Fam,2Story,7,Plywood,TA,PConc,Gd,TA,Mn,1673,Gd,Y,3222,Gd,11,Typ,TA,Attchd,3,Y,367,0,0,0,None,0,Normal,20,20,4,0,Spring,0,0,0,0,0,0,0,0,12.676076274775909
120,RL,65.0,8461,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,VinylSd,Gd,PConc,Gd,TA,No,728,Ex,Y,1456,Gd,8,Typ,Gd,Attchd,2,Y,0,24,0,0,None,0,Partial,1,0,2,1,Summer,0,0,0,0,0,0,0,0,12.007560729337492
121,RL,15593.0,21453,Pave,IR1,Low,CulDSac,Sev,ClearCr,1Fam,SLvl,6,Plywood,TA,CBlock,TA,TA,Gd,938,Ex,Y,988,TA,4,Typ,TA,Attchd,2,Y,0,130,0,0,None,0,Normal,37,37,2,0,Fall,0,0,0,0,0,0,0,0,12.100712129872347
122,RM,50.0,6060,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,AsbShng,TA,PConc,TA,TA,No,732,Gd,Y,1123,TA,4,Typ,None,Detchd,1,N,0,0,0,0,MnPrv,0,Normal,68,57,1,0,Summer,0,0,0,0,0,0,0,0,11.512925464970229
123,RL,75.0,9464,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,MetalSd,TA,CBlock,TA,TA,No,1080,Gd,Y,1080,TA,5,Typ,None,Attchd,1,Y,0,0,130,0,None,0,Normal,50,50,1,0,Summer,0,0,0,0,0,0,0,0,11.820410164718188
124,RL,55.0,7892,Pave,Reg,Lvl,Inside,Gtl,SawyerW,TwnhsE,1Story,6,Plywood,Gd,PConc,Gd,TA,No,1199,Ex,Y,1199,Gd,5,Typ,None,Attchd,2,Y,0,63,0,0,None,0,Normal,15,15,2,0,Spring,0,0,0,0,0,0,0,0,11.94405831982697
125,RL,48.0,17043,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,1Story,6,HdBoard,TA,CBlock,Gd,Fa,No,1362,TA,Y,1586,TA,7,Typ,TA,Attchd,2,Y,192,0,0,0,None,0,Normal,30,11,2,0,Winter,0,0,0,0,0,0,0,0,12.106252310247962
126,RM,60.0,6780,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,2fmCon,1.5Fin,6,Wd Sdng,TA,CBlock,TA,TA,Av,520,Gd,N,754,TA,5,Typ,None,None,0,N,53,0,0,0,None,0,Normal,71,24,2,0,Summer,0,0,0,0,0,0,0,0,11.344506813345266
127,RL,67.65921364720305,4928,Pave,IR1,Lvl,Inside,Gtl,NPkVill,TwnhsE,1Story,6,Plywood,TA,CBlock,Gd,TA,No,1078,TA,Y,958,TA,5,Typ,TA,Attchd,2,Y,0,205,0,0,None,0,Normal,31,31,2,0,Winter,0,0,0,0,0,0,0,0,11.759785542901755
128,RM,55.0,4388,Pave,IR1,Bnk,Inside,Gtl,OldTown,1Fam,1.5Unf,5,WdShing,TA,BrkTil,TA,TA,No,672,Ex,Y,840,TA,5,Typ,TA,None,0,N,0,0,0,0,None,0,Normal,77,57,1,0,Summer,0,1,0,0,0,0,0,0,11.37366339763672
129,RL,69.0,7590,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,VinylSd,TA,CBlock,TA,TA,No,660,TA,Y,1348,TA,6,Typ,Fa,Attchd,2,Y,188,108,0,0,None,0,Normal,40,40,1,1,Summer,0,0,0,1,0,0,0,0,11.951180395901384
130,RL,69.0,8973,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,Plywood,TA,CBlock,TA,TA,No,1008,TA,Y,1053,Ex,6,Typ,None,2Types,2,Y,0,80,0,0,MnWw,0,Abnorml,48,15,1,2,Summer,0,0,0,0,0,0,0,0,11.918390573078392
131,RL,88.0,14200,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,2Story,7,MetalSd,TA,CBlock,TA,TA,No,924,Ex,Y,2157,Gd,8,Typ,Gd,Attchd,2,Y,105,66,0,0,GdPrv,0,Normal,40,40,2,1,Spring,0,0,0,0,0,0,0,0,12.328290278254423
132,RL,10237.0,12224,Pave,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,VinylSd,Gd,PConc,Gd,TA,No,992,Ex,Y,2054,Gd,7,Typ,TA,BuiltIn,2,Y,24,48,0,0,None,0,Normal,9,9,3,1,Summer,0,0,0,0,0,0,0,0,12.404923504275338
133,RL,75.0,7388,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1063,Gd,Y,1327,Gd,7,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,48,5,2,0,Summer,0,0,0,0,0,0,0,0,11.923378114589433
134,RL,12540.5,6853,Pave,IR1,Lvl,Inside,Gtl,Timber,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,No,1267,Ex,Y,1296,Gd,6,Typ,None,Attchd,2,Y,192,25,0,0,None,0,Normal,8,7,3,0,Summer,0,0,0,0,0,0,0,0,12.301382825334498
135,RL,78.0,10335,Pave,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Plywood,TA,CBlock,TA,TA,No,1461,Gd,Y,1721,TA,7,NonTyp,TA,Attchd,2,Y,0,96,0,0,MnPrv,0,Normal,38,13,2,1,Summer,0,0,0,0,0,0,0,0,12.100712129872347
136,RL,80.0,10400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,Plywood,TA,PConc,TA,TA,No,1304,Gd,Y,1682,TA,7,Typ,Gd,Attchd,2,Y,98,0,0,0,MnPrv,0,Normal,38,38,2,0,Spring,0,0,0,0,0,0,0,0,12.066810578196666
137,RL,79.07207406664044,10355,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1214,TA,Y,1214,TA,5,Typ,Fa,Attchd,1,Y,0,111,0,0,None,0,Normal,40,40,2,0,Summer,0,0,0,0,0,0,0,0,11.870599909242044
138,RL,82.0,11070,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Duplex,1Story,7,VinylSd,TA,CBlock,TA,TA,No,1907,Gd,Y,1959,TA,9,Typ,None,2Types,3,Y,0,0,0,0,None,0,Family,18,17,3,0,Summer,0,0,0,0,0,0,0,0,12.049418835484797
139,RL,73.0,9066,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,VinylSd,Gd,PConc,Gd,TA,Mn,1004,Ex,Y,1852,Gd,7,Typ,TA,Attchd,3,Y,224,106,0,0,GdPrv,0,Normal,9,8,2,1,Winter,0,0,0,0,0,0,0,0,12.345834587905333
140,RL,65.0,15426,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,No,928,Ex,Y,1764,Gd,7,Typ,None,Attchd,2,Y,276,99,0,0,MnPrv,0,Normal,12,12,3,1,Summer,0,0,0,0,0,0,0,0,12.352335152508426
141,RL,70.0,10500,Pave,Reg,Lvl,FR2,Gtl,NAmes,1Fam,1Story,4,HdBoard,TA,CBlock,TA,TA,No,864,TA,Y,864,TA,5,Typ,Po,None,0,Y,0,0,0,0,None,0,Normal,39,39,1,0,Spring,0,0,0,0,0,0,0,0,11.652687407345388
142,RL,78.0,11645,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,Av,1734,Ex,Y,1734,Gd,7,Typ,None,Attchd,2,Y,160,24,0,0,None,0,Normal,1,1,3,0,Winter,0,0,0,0,0,0,0,0,12.468436909997665
143,RL,71.0,8520,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1.5Fin,5,BrkFace,TA,CBlock,TA,TA,No,910,Fa,Y,1385,TA,6,Typ,None,Detchd,2,Y,0,0,0,0,MnPrv,0,Normal,58,58,2,0,Summer,1,0,0,0,0,0,0,0,12.01974306733868
144,RL,78.0,10335,Pave,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,Gd,1490,Ex,Y,1501,Gd,6,Typ,None,Attchd,2,Y,144,29,0,0,None,0,Normal,10,10,3,0,Summer,0,0,0,0,0,0,0,0,12.225875272826354
145,RM,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Duplex,1Story,5,HdBoard,TA,CBlock,TA,TA,No,1728,TA,Y,1728,TA,10,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Abnorml,43,43,3,0,Fall,0,0,0,0,1,0,0,0,11.736069016284437
146,RM,24.0,2522,Pave,Reg,Lvl,Inside,Gtl,Edwards,Twnhs,2Story,6,VinylSd,Gd,PConc,Gd,TA,No,970,Ex,Y,1709,Gd,7,NonTyp,None,Detchd,2,Y,0,40,0,0,None,0,Normal,2,0,2,0,Spring,0,0,0,0,0,0,0,0,11.77528972943772
147,RM,51.0,6120,Pave,Reg,Lvl,Corner,Gtl,BrkSide,1Fam,1Story,5,Wd Sdng,TA,BrkTil,TA,TA,No,715,TA,Y,875,TA,5,Typ,None,Detchd,1,Y,48,0,0,0,None,0,Normal,78,16,2,0,Fall,0,0,0,0,0,0,0,0,11.56171562913966
148,RL,10237.0,9505,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,884,Ex,Y,2035,Gd,8,Typ,Gd,BuiltIn,2,Y,144,48,0,0,None,0,Normal,9,9,2,1,Spring,0,0,0,0,0,0,0,0,12.312682380588432
149,RL,63.0,7500,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,7,VinylSd,TA,PConc,Gd,TA,No,1080,Ex,Y,1080,Gd,6,Typ,None,None,0,Y,0,0,0,0,None,0,Normal,4,3,2,0,Spring,0,0,0,0,0,0,0,0,11.856515169360305
150,RM,53.44036609604986,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,MetalSd,TA,BrkTil,Gd,TA,No,896,Gd,Y,1344,TA,7,Typ,None,Detchd,1,Y,200,114,0,0,None,0,Normal,70,56,1,0,Spring,0,0,0,0,0,0,0,0,11.652687407345388
151,RL,120.0,10356,Pave,Reg,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,Av,969,TA,Y,969,TA,5,Typ,None,Attchd,2,Y,0,0,0,0,MnPrv,0,Normal,32,32,1,1,Winter,0,0,0,0,0,0,0,0,11.711776323715394
152,RL,107.0,13891,Pave,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,Gd,1710,Ex,Y,1710,Gd,6,Typ,Gd,Attchd,3,Y,0,102,0,0,None,0,Partial,1,0,3,0,Winter,0,0,0,0,0,0,0,0,12.827729194939907
153,RL,10625.0,14803,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,2Story,6,HdBoard,TA,CBlock,TA,TA,No,825,Gd,Y,1993,TA,8,Typ,Gd,Attchd,2,Y,0,66,0,0,GdWo,0,Normal,35,35,2,1,Summer,0,0,0,0,0,0,0,0,12.154779351142624
154,RL,15593.0,13500,Pave,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,1Story,6,BrkFace,TA,CBlock,Gd,TA,Gd,1602,Gd,Y,1252,TA,4,Typ,Gd,Attchd,2,Y,409,0,0,0,None,0,Normal,48,33,2,0,Spring,0,0,0,0,0,0,0,0,12.367340793126296
155,RM,84.0,11340,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,6,Wd Sdng,TA,BrkTil,TA,TA,No,1200,TA,Y,1200,TA,7,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Family,83,56,1,0,Spring,0,0,0,0,0,0,0,0,11.736069016284437
156,RL,60.0,9600,Pave,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1.5Fin,6,Wd Sdng,TA,BrkTil,TA,TA,No,572,Fa,N,1096,TA,5,Typ,None,None,0,N,0,8,0,0,None,0,Normal,84,58,1,0,Spring,1,0,0,0,0,0,0,0,11.27720313144916
157,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,Wd Sdng,TA,CBlock,None,None,None,0,TA,Y,1040,TA,5,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,56,56,1,0,Summer,0,0,0,0,0,0,0,0,11.603679828238693
158,RL,92.0,12003,Pave,Reg,Lvl,Corner,Gtl,Timber,1Fam,2Story,8,VinylSd,Gd,PConc,Ex,TA,No,774,Ex,Y,1968,Ex,8,Typ,Gd,BuiltIn,3,Y,0,75,0,0,None,0,Partial,1,0,2,1,Spring,0,0,0,0,0,0,0,0,12.504323669331189
159,FV,100.0,12552,Pave,Reg,Lvl,Corner,Gtl,Somerst,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,991,Ex,Y,1947,Gd,8,Typ,Gd,Attchd,2,Y,0,136,0,0,GdWo,0,Normal,6,5,2,1,Spring,0,0,0,0,0,0,0,0,12.448626590364206
160,RL,134.0,19378,Pave,IR1,HLS,Corner,Gtl,Gilbert,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,Mn,1392,Ex,Y,2462,Gd,9,Typ,Gd,Attchd,2,Y,239,132,0,0,None,0,Partial,1,0,3,1,Spring,0,0,0,0,0,0,0,0,12.676076274775909
161,RL,10768.0,11120,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,1Fam,1Story,6,Plywood,TA,PConc,Gd,TA,No,1232,TA,Y,1232,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Normal,24,24,2,0,Summer,0,0,0,0,0,0,0,0,11.998433280751929
162,RL,110.0,13688,Pave,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,VinylSd,Gd,PConc,Ex,TA,Av,1572,Ex,Y,2668,Ex,10,Typ,Gd,BuiltIn,3,Y,400,0,0,0,None,0,Normal,5,4,3,1,Spring,0,0,0,0,0,0,0,0,12.929991484756872
163,RL,95.0,12182,Pave,Reg,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,Mn,1541,Ex,Y,1541,Gd,7,Typ,Gd,Attchd,2,Y,0,70,0,0,None,0,Partial,5,5,2,0,Spring,0,0,0,0,0,0,0,0,12.301382825334498
164,RL,55.0,5500,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Unf,4,MetalSd,TA,CBlock,TA,TA,No,882,Ex,Y,882,TA,4,Typ,None,None,0,Y,0,0,0,0,MnPrv,0,Normal,51,51,1,0,Spring,0,0,0,0,0,0,0,0,11.544424132029599
165,RM,40.0,5400,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,6,MetalSd,TA,BrkTil,TA,TA,Mn,1149,Gd,Y,1616,Gd,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,81,3,2,0,Fall,0,0,0,0,0,0,0,0,11.931635799828413
166,RL,62.0,10106,Pave,Reg,Lvl,Inside,Gtl,Edwards,2fmCon,1.5Fin,5,Wd Sdng,TA,BrkTil,TA,TA,No,644,Gd,Y,1355,TA,6,Typ,None,None,0,Y,140,0,0,0,None,0,Normal,68,9,3,0,Fall,0,0,0,0,0,0,0,0,11.755871643580617
